parent_name,utility_name,respondent_id,year,technology,employees_in_thousands
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2007,steam,172
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2008,other_fossil,274
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2008,steam,167
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2009,other_fossil,268
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2009,steam,177
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2010,other_fossil,264
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2010,steam,169
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2011,other_fossil,237
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2011,steam,169
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2012,other_fossil,225
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2012,steam,170
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2013,other_fossil,214
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2013,steam,168
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2014,other_fossil,207
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2014,steam,162
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2015,other_fossil,204
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2015,steam,162
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2016,other_fossil,204
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2016,steam,153
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2017,other_fossil,202
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2017,steam,148
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2018,other_fossil,202
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2018,steam,154
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2019,other_fossil,180
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2019,steam,150
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2020,other_fossil,174
"Consolidated Edison, Inc.","Consolidated Edison Co. Of New York, Inc.",36,2020,steam,119
CMS Energy Corp.,Consumers Energy Co.,41,2005,hydro,46
CMS Energy Corp.,Consumers Energy Co.,41,2005,nuclear,586
CMS Energy Corp.,Consumers Energy Co.,41,2005,other_fossil,12
CMS Energy Corp.,Consumers Energy Co.,41,2005,steam,899
CMS Energy Corp.,Consumers Energy Co.,41,2006,hydro,46
CMS Energy Corp.,Consumers Energy Co.,41,2006,nuclear,577
CMS Energy Corp.,Consumers Energy Co.,41,2006,other_fossil,12
CMS Energy Corp.,Consumers Energy Co.,41,2006,steam,903
CMS Energy Corp.,Consumers Energy Co.,41,2007,hydro,49
CMS Energy Corp.,Consumers Energy Co.,41,2007,other_fossil,12
CMS Energy Corp.,Consumers Energy Co.,41,2007,steam,889
CMS Energy Corp.,Consumers Energy Co.,41,2008,hydro,48
CMS Energy Corp.,Consumers Energy Co.,41,2008,other_fossil,12
CMS Energy Corp.,Consumers Energy Co.,41,2008,steam,834
CMS Energy Corp.,Consumers Energy Co.,41,2009,hydro,47
CMS Energy Corp.,Consumers Energy Co.,41,2009,other_fossil,14
CMS Energy Corp.,Consumers Energy Co.,41,2009,steam,835
CMS Energy Corp.,Consumers Energy Co.,41,2010,hydro,47
CMS Energy Corp.,Consumers Energy Co.,41,2010,other_fossil,13
CMS Energy Corp.,Consumers Energy Co.,41,2010,steam,807
CMS Energy Corp.,Consumers Energy Co.,41,2011,hydro,47
CMS Energy Corp.,Consumers Energy Co.,41,2011,other_fossil,34
CMS Energy Corp.,Consumers Energy Co.,41,2011,steam,790
CMS Energy Corp.,Consumers Energy Co.,41,2012,hydro,45
CMS Energy Corp.,Consumers Energy Co.,41,2012,other_fossil,35
CMS Energy Corp.,Consumers Energy Co.,41,2012,steam,744
CMS Energy Corp.,Consumers Energy Co.,41,2013,hydro,44
CMS Energy Corp.,Consumers Energy Co.,41,2013,other_fossil,29
CMS Energy Corp.,Consumers Energy Co.,41,2013,steam,724
CMS Energy Corp.,Consumers Energy Co.,41,2014,hydro,45
CMS Energy Corp.,Consumers Energy Co.,41,2014,other_fossil,29
CMS Energy Corp.,Consumers Energy Co.,41,2014,steam,677
CMS Energy Corp.,Consumers Energy Co.,41,2015,hydro,48
CMS Energy Corp.,Consumers Energy Co.,41,2015,other_fossil,29
CMS Energy Corp.,Consumers Energy Co.,41,2015,steam,635
CMS Energy Corp.,Consumers Energy Co.,41,2016,hydro,47
CMS Energy Corp.,Consumers Energy Co.,41,2016,other_fossil,29
CMS Energy Corp.,Consumers Energy Co.,41,2016,steam,543
CMS Energy Corp.,Consumers Energy Co.,41,2017,hydro,45
CMS Energy Corp.,Consumers Energy Co.,41,2017,other_fossil,47
CMS Energy Corp.,Consumers Energy Co.,41,2017,steam,492
CMS Energy Corp.,Consumers Energy Co.,41,2018,hydro,46
CMS Energy Corp.,Consumers Energy Co.,41,2018,other_fossil,53
CMS Energy Corp.,Consumers Energy Co.,41,2018,steam,477
CMS Energy Corp.,Consumers Energy Co.,41,2019,hydro,43
CMS Energy Corp.,Consumers Energy Co.,41,2019,other_fossil,48
CMS Energy Corp.,Consumers Energy Co.,41,2019,steam,481
CMS Energy Corp.,Consumers Energy Co.,41,2020,hydro,43
CMS Energy Corp.,Consumers Energy Co.,41,2020,other_fossil,50
CMS Energy Corp.,Consumers Energy Co.,41,2020,steam,464
AES Corp.,The Dayton Power & Light Co.,42,2005,steam,464
AES Corp.,The Dayton Power & Light Co.,42,2006,steam,465
AES Corp.,The Dayton Power & Light Co.,42,2007,steam,526
AES Corp.,The Dayton Power & Light Co.,42,2008,steam,582
AES Corp.,The Dayton Power & Light Co.,42,2009,steam,588
AES Corp.,The Dayton Power & Light Co.,42,2010,steam,537
AES Corp.,The Dayton Power & Light Co.,42,2011,steam,504
AES Corp.,The Dayton Power & Light Co.,42,2012,steam,493
AES Corp.,The Dayton Power & Light Co.,42,2013,steam,557
AES Corp.,The Dayton Power & Light Co.,42,2014,steam,446
AES Corp.,The Dayton Power & Light Co.,42,2015,steam,482
AES Corp.,The Dayton Power & Light Co.,42,2016,other_fossil,4
AES Corp.,The Dayton Power & Light Co.,42,2016,steam,493
AES Corp.,The Dayton Power & Light Co.,42,2017,other_fossil,11
AES Corp.,The Dayton Power & Light Co.,42,2017,steam,347
DTE Energy,DTE Electric Co.,44,2005,nuclear,779
DTE Energy,DTE Electric Co.,44,2005,steam,1609
DTE Energy,DTE Electric Co.,44,2006,nuclear,715
DTE Energy,DTE Electric Co.,44,2006,steam,1503
DTE Energy,DTE Electric Co.,44,2007,nuclear,715
DTE Energy,DTE Electric Co.,44,2007,steam,1503
DTE Energy,DTE Electric Co.,44,2008,nuclear,720
DTE Energy,DTE Electric Co.,44,2008,steam,1376
DTE Energy,DTE Electric Co.,44,2009,nuclear,742
DTE Energy,DTE Electric Co.,44,2009,steam,1338
DTE Energy,DTE Electric Co.,44,2010,nuclear,739
DTE Energy,DTE Electric Co.,44,2010,steam,1273
DTE Energy,DTE Electric Co.,44,2011,nuclear,754
DTE Energy,DTE Electric Co.,44,2011,steam,943
DTE Energy,DTE Electric Co.,44,2012,nuclear,703
DTE Energy,DTE Electric Co.,44,2012,other_fossil,11
DTE Energy,DTE Electric Co.,44,2012,steam,1269
DTE Energy,DTE Electric Co.,44,2013,nuclear,688
DTE Energy,DTE Electric Co.,44,2013,other_fossil,18
DTE Energy,DTE Electric Co.,44,2013,steam,1390
DTE Energy,DTE Electric Co.,44,2014,nuclear,736
DTE Energy,DTE Electric Co.,44,2014,other_fossil,17
DTE Energy,DTE Electric Co.,44,2014,steam,1205
DTE Energy,DTE Electric Co.,44,2015,nuclear,745
DTE Energy,DTE Electric Co.,44,2015,other_fossil,19
DTE Energy,DTE Electric Co.,44,2015,steam,1320
DTE Energy,DTE Electric Co.,44,2016,nuclear,828
DTE Energy,DTE Electric Co.,44,2016,other_fossil,19
DTE Energy,DTE Electric Co.,44,2016,steam,1121
DTE Energy,DTE Electric Co.,44,2017,nuclear,928
DTE Energy,DTE Electric Co.,44,2017,other_fossil,19
DTE Energy,DTE Electric Co.,44,2017,steam,1060
DTE Energy,DTE Electric Co.,44,2018,nuclear,915
DTE Energy,DTE Electric Co.,44,2018,other_fossil,19
DTE Energy,DTE Electric Co.,44,2018,steam,1043
DTE Energy,DTE Electric Co.,44,2019,nuclear,875
DTE Energy,DTE Electric Co.,44,2019,steam,979
DTE Energy,DTE Electric Co.,44,2020,nuclear,853
DTE Energy,DTE Electric Co.,44,2020,steam,909
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2005,hydro,58
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2005,nuclear,3424
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2005,other_fossil,23
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2005,steam,909
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2006,hydro,57
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2006,nuclear,3485
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2006,other_fossil,31
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2006,steam,864
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2007,hydro,56
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2007,nuclear,3508
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2007,other_fossil,32
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2007,steam,892
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2008,hydro,56
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2008,nuclear,3551
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2008,other_fossil,39
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2008,steam,916
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2009,hydro,56
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2009,nuclear,3605
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2009,other_fossil,38
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2009,steam,935
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2010,hydro,56
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2010,nuclear,3499
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2010,other_fossil,43
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2010,steam,886
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2011,hydro,62
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2011,nuclear,3340
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2011,other_fossil,65
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2011,steam,855
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2012,hydro,62
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2012,nuclear,2261
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2012,other_fossil,89
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2012,steam,689
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2013,hydro,62
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2013,nuclear,3802
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2013,other_fossil,111
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2013,steam,687
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2014,hydro,62
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2014,nuclear,2630
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2014,other_fossil,105
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2014,steam,734
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2015,hydro,63
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2015,nuclear,3982
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2015,other_fossil,128
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2015,steam,724
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2016,hydro,100
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2016,nuclear,3680
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2016,other_fossil,124
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2016,steam,643
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2017,hydro,109
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2017,nuclear,3678
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2017,other_fossil,126
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2017,steam,648
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2018,hydro,116
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2018,nuclear,3198
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2018,other_fossil,127
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2018,steam,646
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2019,hydro,122
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2019,nuclear,2761
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2019,other_fossil,115
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2019,steam,626
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2020,hydro,124
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2020,nuclear,2664
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2020,other_fossil,99
Duke Energy Corp.,"Duke Energy Carolinas, LLC",45,2020,steam,584
Edison Sault Electric Co.,Edison Sault Electric Co.,48,2005,hydro,11
Edison Sault Electric Co.,Edison Sault Electric Co.,48,2006,hydro,11
Edison Sault Electric Co.,Edison Sault Electric Co.,48,2007,hydro,11
Edison Sault Electric Co.,Edison Sault Electric Co.,48,2008,hydro,11
Edison Sault Electric Co.,Edison Sault Electric Co.,48,2009,hydro,11
El Paso Electric Co,El Paso Electric Co.,49,2005,other_fossil,50
El Paso Electric Co,El Paso Electric Co.,49,2005,steam,130
El Paso Electric Co,El Paso Electric Co.,49,2006,other_fossil,50
El Paso Electric Co,El Paso Electric Co.,49,2006,steam,122
El Paso Electric Co,El Paso Electric Co.,49,2007,other_fossil,50
El Paso Electric Co,El Paso Electric Co.,49,2007,steam,122
El Paso Electric Co,El Paso Electric Co.,49,2008,steam,121
El Paso Electric Co,El Paso Electric Co.,49,2009,steam,108
El Paso Electric Co,El Paso Electric Co.,49,2010,steam,114
El Paso Electric Co,El Paso Electric Co.,49,2011,other_fossil,12
El Paso Electric Co,El Paso Electric Co.,49,2011,steam,125
El Paso Electric Co,El Paso Electric Co.,49,2012,other_fossil,12
El Paso Electric Co,El Paso Electric Co.,49,2012,steam,117
El Paso Electric Co,El Paso Electric Co.,49,2013,other_fossil,12
El Paso Electric Co,El Paso Electric Co.,49,2013,steam,129
El Paso Electric Co,El Paso Electric Co.,49,2014,steam,127
El Paso Electric Co,El Paso Electric Co.,49,2015,other_fossil,13
El Paso Electric Co,El Paso Electric Co.,49,2015,steam,134
El Paso Electric Co,El Paso Electric Co.,49,2016,other_fossil,14
El Paso Electric Co,El Paso Electric Co.,49,2016,steam,128
El Paso Electric Co,El Paso Electric Co.,49,2017,nuclear,333
El Paso Electric Co,El Paso Electric Co.,49,2017,other_fossil,14
El Paso Electric Co,El Paso Electric Co.,49,2017,steam,120
El Paso Electric Co,El Paso Electric Co.,49,2018,nuclear,332
El Paso Electric Co,El Paso Electric Co.,49,2018,other_fossil,14
El Paso Electric Co,El Paso Electric Co.,49,2018,steam,123
El Paso Electric Co,El Paso Electric Co.,49,2019,nuclear,322
El Paso Electric Co,El Paso Electric Co.,49,2019,other_fossil,19
El Paso Electric Co,El Paso Electric Co.,49,2019,steam,122
El Paso Electric Co,El Paso Electric Co.,49,2020,nuclear,295
El Paso Electric Co,El Paso Electric Co.,49,2020,other_fossil,19
El Paso Electric Co,El Paso Electric Co.,49,2020,steam,119
Vistra Corp.,"Electric Energy, Inc.",50,2005,steam,258
Vistra Corp.,"Electric Energy, Inc.",50,2006,steam,256
Vistra Corp.,"Electric Energy, Inc.",50,2007,steam,262
Vistra Corp.,"Electric Energy, Inc.",50,2008,steam,263
Vistra Corp.,"Electric Energy, Inc.",50,2009,steam,261
Vistra Corp.,"Electric Energy, Inc.",50,2010,steam,259
Vistra Corp.,"Electric Energy, Inc.",50,2011,steam,234
Vistra Corp.,"Electric Energy, Inc.",50,2012,steam,210
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2005,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2005,other_fossil,44
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2005,steam,123
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2006,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2006,other_fossil,42
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2006,steam,123
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2007,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2007,other_fossil,45
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2007,steam,125
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2008,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2008,other_fossil,43
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2008,steam,127
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2009,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2009,other_fossil,54
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2009,steam,123
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2010,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2010,other_fossil,53
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2010,steam,126
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2011,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2011,other_fossil,53
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2011,steam,141
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2012,hydro,7
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2012,other_fossil,54
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2012,steam,117
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2013,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2013,other_fossil,52
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2013,steam,124
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2014,hydro,6
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2014,other_fossil,43
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2014,steam,123
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2015,hydro,5
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2015,other_fossil,44
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2015,steam,122
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2016,hydro,5
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2016,other_fossil,66
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2016,steam,96
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2017,hydro,5
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2017,other_fossil,66
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2017,steam,96
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2018,hydro,5
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2018,other_fossil,67
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2018,steam,72
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2019,hydro,5
Algonquin Power & Utilities Corp.,The Empire District Electric Co.,51,2019,other_fossil,67
